영화명,개봉일,국적,장르,등급,국내배급사,상장배급사,주요배급사,로그 전국스크린수,로그 전국매출액,로그 전국관객수,로그 서울매출액,로그 서울관객수,로그 수정전국매출액,로그 개봉일관객수,로그 개봉일매출액,로그 개봉일매출비율,로그 배우가중치,로그 감독가중치,타겟
극장판 포켓몬스터 베스트 위시「비크티니와 백의 영웅 레시라무」,2011-12-22,0.0,애니메이션,3,0.0,1.0,1,5.4680601411351315,40.0122312411226,12.792922760895545,20.05034570340777,11.202834171005318,3.17086975321787,9.31695010703444,18.117255393884626,0.8329091229351039,-2.708050201102211,-1.7917594692280554,1
고질라: 킹 오브 몬스터,2019-05-29,0.0,액션,2,1.0,0.0,1,6.827629234502852,40.27051001063416,12.791191867077526,20.583673080458514,11.394119406204103,3.429148522729428,11.39634670388405,20.229370713329395,2.833213344056216,-1.3217558399823197,-3.4011973816621563,0
클로버필드 10번지,2016-04-07,0.0,기타,1,0.0,1.0,1,6.354370040797351,40.21650049854458,12.78542383161119,20.77845477569844,11.730525680348288,3.375139010639849,10.404959567375004,19.35652936729498,3.054001181677967,-1.7917594692280554,-3.4011973816621563,1
경성학교: 사라진 소녀들,2015-06-18,1.0,기타,1,0.0,1.0,1,6.192362489474872,40.155193866422536,12.783646222839373,20.404333041094688,11.410560458292201,3.313832378517803,10.890367214850572,19.820109717152068,2.533696813957432,-0.6286086594223742,-2.708050201102211,0
어쌔신 크리드,2017-01-11,0.0,액션,1,1.0,0.0,1,6.338594078203183,40.20858314996842,12.782441597945542,20.453805562546265,11.411036693605743,3.3672216620636877,11.016183532134377,19.957480004253203,2.681021528714291,-0.916290731874155,-3.4011973816621563,1
플립,2017-07-12,0.0,드라마,2,0.0,0.0,1,5.517452896464707,40.18025496980216,12.77874849269723,20.74842926551481,11.720183507054214,3.338893481897429,9.569063217532216,18.47185093076249,1.4586150226995167,-2.708050201102211,-3.4011973816621563,1
석조저택 살인사건,2017-05-09,1.0,기타,1,0.0,0.0,1,6.289715570908998,40.17917271033855,12.770903383374671,20.456218053707286,11.434650360831368,3.337811222433815,11.339381274147303,20.34700359395528,1.9315214116032138,-0.916290731874155,-2.708050201102211,1
커플즈,2011-11-02,1.0,멜로/로맨스,1,0.0,0.0,0,5.958424693029782,40.11721425459228,12.770758416496506,20.608210702182827,11.627458781560389,3.2758527666875428,9.845275642787714,18.739076291560092,2.2407096892759584,-1.4552872326068422,-2.708050201102211,0
미드나잇 인 파리,2012-07-05,0.0,코미디,1,0.0,0.0,0,5.241747015059643,40.10228092165043,12.770121450254084,21.258865452625532,12.319504004137523,3.2609194337456997,9.543019710358694,18.392908644606162,1.0986122886681098,-1.003302108863785,-3.4011973816621563,1
싱글라이더,2017-02-22,1.0,드라마,1,1.0,0.0,1,6.3561076606958915,40.131820594089426,12.76932751824296,20.667523524549587,11.687609597412749,3.2904591061846946,11.09108704274412,19.796605273741065,2.3978952727983707,-0.456758402495715,-3.4011973816621563,0
그녀,2014-05-22,0.0,드라마,0,1.0,0.0,1,5.123963979403259,40.19519818320704,12.768800728105388,21.352412271741684,12.33428114667014,3.353836695302311,9.034795799461252,17.976371371825053,0.8329091229351039,-0.7621400520468967,-3.4011973816621563,0
오즈 그레이트 앤드 파워풀,2013-03-07,0.0,기타,3,1.0,0.0,1,6.052089168924417,40.203882141760076,12.76729571252887,20.781095969577215,11.67741395361239,3.362520653855346,9.869775638050593,18.897290628759986,2.2823823856765264,-1.3217558399823197,-3.4011973816621563,1
7호실,2017-11-15,1.0,코미디,1,0.0,1.0,1,6.444131256700441,40.12874966739014,12.759354128332557,20.47998620747246,11.493599923850338,3.2873881794854105,10.932839076694297,19.82621973357881,2.6026896854443837,-0.916290731874155,-3.4011973816621563,1
치외법권,2015-08-27,1.0,액션,1,0.0,0.0,1,6.100318952020064,40.124128501310956,12.755589034359451,20.189492253006904,11.186169868532309,3.282767013406227,10.811443647620225,19.717246220820407,2.4932054526026954,-1.003302108863785,-3.4011973816621563,0
짱구는 못말려 극장판 : 초시공! 태풍을 부르는 나의 신부,2011-05-05,0.0,애니메이션,3,0.0,1.0,1,5.723585101952381,39.98538293905393,12.755467808943528,20.01104999966797,11.160228313400713,3.1440214511491997,11.931379187959035,20.743501213730276,2.501435951739211,-2.708050201102211,-3.4011973816621563,0
링컨: 뱀파이어 헌터,2012-08-30,0.0,액션,0,1.0,0.0,1,5.820082930352362,40.15587889220379,12.750940211116689,20.641559454466414,11.598368946787696,3.3145174042990573,10.754877030826584,19.70424723207878,2.5494451709255714,-2.014903020542265,-2.708050201102211,1
아메리칸 스나이퍼,2015-01-14,0.0,액션,0,1.0,0.0,1,5.730099782973574,40.17356651165123,12.750621205020966,20.77477965811614,11.75107584839096,3.3322050237465004,9.864174835150587,18.81706877980606,1.33500106673234,-2.014903020542265,-2.708050201102211,1
러브 유어셀프 인 서울,2019-01-26,1.0,기타,3,0.0,1.0,1,5.4116460518550396,40.31011872811441,12.743635619253824,20.809872798837944,11.632458080330178,3.468757240209677,11.51483364323953,20.66886118097367,2.0794415416798357,-1.6094379124341003,-3.4011973816621563,0
숲속으로,2014-12-24,0.0,기타,3,1.0,0.0,1,5.87493073085203,40.0981237854539,12.742220927268693,20.714928162942908,11.750878807937918,3.256762297549169,10.921955739501612,19.84581834314463,1.5686159179138452,-0.5108256237659907,-2.708050201102211,0
하이힐,2014-06-03,1.0,범죄,0,0.0,1.0,1,5.953243334287785,40.15043352943898,12.736241967771209,20.48633644611076,11.46052629617102,3.309072041534246,9.542230699092284,18.520379461839482,1.308332819650179,-1.003302108863785,-2.3025850929940455,0
음치 클리닉,2012-11-29,1.0,멜로/로맨스,2,0.0,1.0,1,5.886104031450156,39.95409337921231,12.731298092401104,20.260573018479704,11.447383774159508,3.1127318913075785,10.303638565820524,19.07491296461174,2.0541237336955462,-1.2039728043259361,-2.3025850929940455,0
맨발의 꿈,2010-06-24,1.0,드라마,3,0.0,1.0,1,5.808142489980444,40.024994350221625,12.731037832849884,20.42101752336698,11.508194290594327,3.183632862316894,9.695109453422392,18.563381841038364,1.7749523509116738,-0.8362480242006187,-2.708050201102211,1
브링 더 소울 : 더 무비,2019-08-07,1.0,,3,1.0,1.0,1,6.343880434126331,40.20951912229316,12.725086652791731,20.67458177764766,11.534481456185892,3.3681576343884285,11.60132088373202,20.60353901836744,2.501435951739211,-1.6094379124341003,-3.4011973816621563,0
늑대아이,2012-09-13,0.0,애니메이션,3,0.0,0.0,0,5.420534999272286,39.98124335140602,12.723991055909387,20.54983787027751,11.675817824734242,3.139881863501292,8.710124927322207,17.53450691098202,0.5306282510621704,-2.708050201102211,-3.4011973816621563,1
미나문방구,2013-05-16,1.0,드라마,3,0.0,1.0,1,5.953243334287785,39.95355013971643,12.719862870520158,20.16011392930254,11.312081421150786,3.112188651811698,10.13153904020292,18.911421000455,1.8870696490323797,-1.7917594692280554,-3.4011973816621563,0
남영동1985,2012-11-22,1.0,드라마,1,0.0,0.0,1,5.736572297479192,40.00202735373542,12.714752969785843,20.5078679466492,11.614208679722312,3.1606658658306936,10.34283865664343,19.16357239509126,2.0541237336955462,-1.2039728043259361,-2.3025850929940455,0
에베레스트,2015-09-24,0.0,기타,2,1.0,0.0,1,5.802118375377063,40.26076537013548,12.71343226965299,20.792663391338188,11.582824592349896,3.419403882230749,10.153467757803897,19.21445078518486,2.0014800002101243,-0.916290731874155,-3.4011973816621563,1
위자: 저주의 시작,2016-11-09,0.0,기타,2,1.0,0.0,1,6.1463292576688975,40.113784679110466,12.712519697325531,20.13994443868609,11.1127762026843,3.272423191205734,10.12033130170181,19.061499884433726,2.4423470353692043,-2.3025850929940455,-2.708050201102211,0
무서운 이야기,2012-07-25,1.0,기타,0,0.0,1.0,1,5.6131281063880705,40.041000900075005,12.712167094920263,20.33436208978376,11.383215333447483,3.1996394121702765,9.926080401188763,18.801231381528172,1.0296194171811581,-2.014903020542265,-2.014903020542265,0
극장판 요괴워치: 염라대왕과 5개의 이야기다냥!,2016-07-20,0.0,애니메이션,3,0.0,1.0,1,5.998936561946683,40.04691418474869,12.708861057263617,19.905341065764272,10.939213288149046,3.2055526968439545,9.128045129249353,18.025006548050296,0.1823215567939546,-2.3025850929940455,-2.708050201102211,0
킬러스,2010-09-02,0.0,액션,1,0.0,1.0,1,5.634789603169249,40.03141770556341,12.70407439376525,20.63384756570934,11.674755156998419,3.190056217658679,10.175573637363353,19.061686902484144,2.517696472610991,-2.3025850929940455,-3.4011973816621563,0
선 오브 갓,2014-04-10,0.0,드라마,2,0.0,0.0,0,6.037870919922137,40.01612231894369,12.703901171759544,20.497302814656805,11.563466476463946,3.1747608310389537,9.898324245579248,18.716582442530733,2.1041341542702074,-2.3025850929940455,-3.4011973816621563,1
링컨 차를 타는 변호사,2011-06-16,0.0,범죄,1,0.0,0.0,0,5.484796933490655,40.03742037500421,12.699585260326819,20.836329308515932,11.87692253658462,3.1960588870994755,9.481740611853681,18.34691040710112,1.7404661748405046,-1.6094379124341003,-3.4011973816621563,0
잭 라이언 : 코드네임 쉐도우,2014-01-16,0.0,액션,2,0.0,1.0,1,6.037870919922137,40.01750077835689,12.699521158056202,20.369599220592114,11.428989354497526,3.176139290452159,10.659327802434497,19.5014497844866,2.2512917986064953,-0.7621400520468967,-2.014903020542265,1
스폰지밥 3D,2015-02-18,0.0,애니메이션,3,0.0,1.0,1,5.877735781779639,40.04367946508096,12.691629690869311,20.054260873634668,11.084155905330146,3.202317977176231,10.38021850253129,19.334218088732854,1.2237754316221157,-2.014903020542265,-3.4011973816621563,1
블레이드 러너 2049,2017-10-12,0.0,기타,1,1.0,0.0,1,6.498282149476434,40.159483505396786,12.679252475306377,20.87416342979065,11.765418087796167,3.3181220174920547,10.484165678200952,19.480257635628426,2.424802725718295,-1.2039728043259361,-2.708050201102211,1
극적인 하룻밤,2015-12-03,1.0,멜로/로맨스,0,0.0,1.0,0,6.073044534100405,40.10365284190886,12.678956497948041,20.472342255275016,11.432571875644665,3.262291354004134,10.467095361741087,19.414861344727814,2.3978952727983707,-0.8362480242006187,-3.4011973816621563,0
"극장판 포켓몬스터 베스트위시: 신의 속도 게노세크트, 뮤츠의 각성",2014-01-09,0.0,애니메이션,3,0.0,1.0,1,6.0063531596017325,39.87653968963381,12.677353583669468,19.926085037789015,11.10331678410918,3.0351782017290807,10.726170654445108,19.477354095107128,2.2407096892759584,-1.7917594692280554,-1.7917594692280554,1
아기배달부 스토크,2016-12-07,0.0,애니메이션,3,1.0,0.0,1,6.2878585601617845,40.025989577044534,12.677178791780616,19.95864284781801,10.952541882355893,3.184628089139803,8.790116892892472,17.631137193897597,0.5306282510621704,-1.7917594692280554,-3.4011973816621563,0
뮨: 달의 요정,2015-09-24,0.0,애니메이션,3,0.0,0.0,1,5.8998973535824915,39.99063026700528,12.67317206162852,19.97843433819065,11.037016433107798,3.149268779100546,8.470101583882387,17.34464663892248,0.1823215567939546,-2.3025850929940455,-3.4011973816621563,1
검우강호,2010-10-14,0.0,액션,1,0.0,0.0,0,5.8377304471659395,39.968805962732624,12.670300250619114,20.349876264360727,11.426550249223483,3.127444474827895,10.032803824006184,18.881646781921404,2.631888840136646,-0.916290731874155,-3.4011973816621563,1
도리화가,2015-11-25,1.0,기타,2,0.0,1.0,1,6.333279628139691,39.95352047283415,12.668248845222381,20.362463729401114,11.426430318347135,3.11215898492942,10.803974052865316,19.48803522455225,2.2300144001592104,-0.456758402495715,-2.708050201102211,0
세상에서 가장 아름다운 이별,2011-04-20,1.0,드라마,1,0.0,1.0,1,5.8289456176102075,39.97507041550243,12.66598805941711,20.537310887368037,11.605367900359788,3.133708927597701,9.126415137038421,17.976188903875354,1.840549633397487,-1.7917594692280554,-2.014903020542265,1
레드카펫,2014-10-23,1.0,멜로/로맨스,1,0.0,0.0,0,5.953243334287785,40.02127133645147,12.665962805616411,20.21689092737504,11.230522765406084,3.1799098485467376,10.172751039463892,19.091084748036014,2.3608540011180215,-1.0986122886681098,-3.4011973816621563,0
미녀와 야수(프),2014-06-18,0.0,기타,3,0.0,1.0,1,5.958424693029782,40.013500904202964,12.66143206991218,20.430100894328604,11.454300093320679,3.172139416298236,9.832474785289708,18.746421315987263,2.0794415416798357,-2.014903020542265,-3.4011973816621563,1
캐롤,2016-02-04,0.0,드라마,0,0.0,1.0,0,5.3981627015177525,40.10276356276847,12.661346446550269,21.024768056704975,11.980933354050732,3.261402074863744,9.482959566750917,18.424964555316354,0.8329091229351039,-0.916290731874155,-3.4011973816621563,0
차이니즈 조디악,2013-02-27,0.0,액션,2,0.0,1.0,1,5.703782474656201,39.937713231098,12.661295703320516,20.198860930639977,11.298245992068148,3.096351743193268,10.007487142554613,18.781988440103696,1.5260563034950492,-1.3217558399823197,-3.4011973816621563,1
마이 블랙 미니드레스,2011-03-24,1.0,드라마,1,0.0,1.0,1,5.783825182329737,39.98503283198097,12.65699857215833,20.424729738765556,11.46815819808769,3.143671344076242,9.93479240236454,18.82115006051546,2.72785282839839,-2.014903020542265,-2.708050201102211,1
비행기 2: 소방구조대,2014-08-13,0.0,애니메이션,3,1.0,0.0,1,5.831882477283517,39.95352953440859,12.64901335522622,19.88283507729146,10.932964102369375,3.1121680465038546,9.425290448261865,18.261951096636334,0.26236426446749106,-1.7917594692280554,-3.4011973816621563,1
주피터 어센딩,2015-02-05,0.0,기타,2,1.0,0.0,1,6.329720905522696,40.13190357572233,12.643453000582925,20.539623823533216,11.405195477663668,3.2905420878176024,10.70038645533948,19.747508499995543,2.833213344056216,-1.6094379124341003,-3.4011973816621563,1
위대한 소원,2016-04-21,1.0,코미디,1,0.0,1.0,1,6.261491684321042,40.03523133841989,12.638439306835844,20.13905774470832,11.117613637416579,3.19386985051516,10.392006215779578,19.322316616010482,2.9652730660692823,-1.6094379124341003,-3.4011973816621563,1
가디언의 전설,2010-10-28,0.0,애니메이션,3,1.0,0.0,1,5.5909869805108565,40.120662797962986,12.6353096172662,20.458031908930252,11.35508967010623,3.2793013100582535,9.416703923250376,18.566509463553942,2.0412203288596382,-1.7917594692280554,-2.014903020542265,1
개를 훔치는 완벽한 방법,2014-12-31,1.0,드라마,3,0.0,0.0,1,5.3230099791384085,39.98887984712114,12.631729194225722,20.50022648645311,11.529585905863335,3.1475183592164075,10.202925255998762,19.013155845383803,0.7419373447293773,-2.014903020542265,-2.708050201102211,1
패딩턴,2015-01-07,0.0,코미디,3,0.0,1.0,1,6.0112671744041615,39.953286523967456,12.628394870704762,20.286455761658445,11.341852405947021,3.1119250360627246,9.644133752071205,18.52203805747815,1.1631508098056809,-1.6094379124341003,-3.4011973816621563,0
포켓몬 더 무비 XY 후파: 광륜의 초마신,2015-12-23,0.0,애니메이션,3,0.0,0.0,1,5.886104031450156,39.912329147842115,12.613126490926636,19.88283507729146,10.932964102369375,3.070967659937387,9.400216653174247,18.268143595017055,0.9555114450274363,-inf,-1.7917594692280554,0
프랑켄슈타인: 불멸의 영웅,2014-02-06,0.0,액션,2,0.0,1.0,1,5.934894195619588,39.92057706180702,12.608141994569158,20.22855569673372,11.290818875824861,3.0792155739022955,10.669629585962323,19.516081213580676,2.151762203259462,-1.2039728043259361,-3.4011973816621563,1
오즈의 마법사: 돌아온 도로시,2015-02-12,0.0,애니메이션,3,0.0,0.0,0,5.799092654460526,39.92112282075655,12.605848265820626,20.065890930502615,11.127468845320323,3.0797613328518167,9.356948391612272,18.194179060418495,1.1314021114911006,-1.7917594692280554,-3.4011973816621563,1
위험한 관계,2012-10-11,1.0,멜로/로맨스,0,0.0,1.0,1,5.811140992976701,39.89661953505665,12.60513731445731,20.457772048422903,11.546853349632528,3.0552580471519164,10.19735048406299,19.015142304313386,2.1162555148025524,-1.2039728043259361,-2.3025850929940455,1
로렉스,2012-05-03,0.0,애니메이션,3,1.0,0.0,1,6.137727054086234,39.90477343774884,12.601571589326488,20.13853440007836,11.19270642661334,3.063411949844103,8.584477938221834,17.34464663892248,0.26236426446749106,-2.014903020542265,-2.014903020542265,0
"러브, 로지",2014-12-10,0.0,코미디,1,0.0,1.0,1,5.937536205082426,39.94411583666164,12.58598060077403,20.660582283358913,11.687953824270041,3.102754348756905,10.2159232113291,19.095720469599204,2.2192034840549946,-1.6094379124341003,-3.4011973816621563,0
더 그레이,2012-02-16,0.0,액션,1,0.0,0.0,0,5.697093486505405,39.93193087483932,12.585251955935611,20.422335053294095,11.450635081542949,3.0905693869345834,10.379690675149634,19.259517913421703,2.272125885509337,-0.7621400520468967,-2.708050201102211,1
런 올 나이트,2015-03-19,0.0,액션,0,1.0,0.0,1,6.018593214496234,39.97410038752073,12.576028012967935,20.250242605286633,11.239882384368588,3.132738899616,10.238852032964804,19.14986858665896,2.517696472610991,-0.5679840376059393,-2.014903020542265,1
네버엔딩 스토리,2012-01-18,1.0,코미디,1,0.0,0.0,0,5.594711379601839,39.88912770649685,12.55478749178715,20.273883323473168,11.30806377733403,3.04776621859212,9.90593455617918,18.787318394905306,2.0149030205422647,-1.3217558399823197,-3.4011973816621563,0
다이노 타임,2015-04-30,1.0,애니메이션,3,0.0,1.0,1,6.063785208687608,39.88573300947898,12.554261685818608,19.88283507729146,10.932964102369375,3.044371521574249,8.470101583882387,17.34464663892248,0.1823215567939546,-1.7917594692280554,-3.4011973816621563,1
